"","hr_cst","date","Dust","SUM","site","Type","copies_mL","chl","sal","temp","do_mgl","do_per","pH","secchi","amm","nn","orthop","sil","din","din_dip","tdn","don","doc","toc","tn","cfu_avg"
"315","07",2022-04-16,0.01,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","13",2022-04-16,0.01,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","19",2022-04-16,0.01,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","01",2022-04-17,0.01,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","07",2022-04-17,0.02,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","13",2022-04-17,0.02,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","19",2022-04-17,0.02,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","01",2022-04-18,0.03,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","07",2022-04-18,0.03,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","13",2022-04-18,0.03,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","19",2022-04-18,0.03,0.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","01",2022-04-19,0.02,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","07",2022-04-19,0.02,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","13",2022-04-19,0.02,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","19",2022-04-19,0.01,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","01",2022-04-20,0.01,0.04,"Blind Oso","Monthly",26688.5722060569,21.53,31.58,24.1,6.43,92.6,8.04,0.2,3.67,0.39,0.73,36.2,4.0665,5.589690722,27.7,23.6027059,294.3,500.7,64,133.333333333333
"331","01",2022-04-20,0.01,0.04,"Canals","Monthly",456.885029425443,8.1,32.46,25.1,4.4,64.4,8.04,1.3,2.28,1.23,0.4,61.41,3.51,8.819095477,38.2,34.68527819,345.7,415,49,100
"332","01",2022-04-20,0.01,0.04,"Gulf","Monthly",54655.9578286175,10.88,30.94,23.5,6.75,96,8.12,0.2,1.05,0.14,0.3,1.95,1.1895,4.025380711,16.1,14.9569314,129.1,187.7,25.2,566.666666666667
"333","07",2022-04-20,0.01,0.04,"Blind Oso","Monthly",26688.5722060569,21.53,31.58,24.1,6.43,92.6,8.04,0.2,3.67,0.39,0.73,36.2,4.0665,5.589690722,27.7,23.6027059,294.3,500.7,64,133.333333333333
"334","07",2022-04-20,0.01,0.04,"Canals","Monthly",456.885029425443,8.1,32.46,25.1,4.4,64.4,8.04,1.3,2.28,1.23,0.4,61.41,3.51,8.819095477,38.2,34.68527819,345.7,415,49,100
"335","07",2022-04-20,0.01,0.04,"Gulf","Monthly",54655.9578286175,10.88,30.94,23.5,6.75,96,8.12,0.2,1.05,0.14,0.3,1.95,1.1895,4.025380711,16.1,14.9569314,129.1,187.7,25.2,566.666666666667
"336","13",2022-04-20,0.01,0.04,"Blind Oso","Monthly",26688.5722060569,21.53,31.58,24.1,6.43,92.6,8.04,0.2,3.67,0.39,0.73,36.2,4.0665,5.589690722,27.7,23.6027059,294.3,500.7,64,133.333333333333
"337","13",2022-04-20,0.01,0.04,"Canals","Monthly",456.885029425443,8.1,32.46,25.1,4.4,64.4,8.04,1.3,2.28,1.23,0.4,61.41,3.51,8.819095477,38.2,34.68527819,345.7,415,49,100
"338","13",2022-04-20,0.01,0.04,"Gulf","Monthly",54655.9578286175,10.88,30.94,23.5,6.75,96,8.12,0.2,1.05,0.14,0.3,1.95,1.1895,4.025380711,16.1,14.9569314,129.1,187.7,25.2,566.666666666667
"339","19",2022-04-20,0.01,0.04,"Blind Oso","Monthly",26688.5722060569,21.53,31.58,24.1,6.43,92.6,8.04,0.2,3.67,0.39,0.73,36.2,4.0665,5.589690722,27.7,23.6027059,294.3,500.7,64,133.333333333333
"340","19",2022-04-20,0.01,0.04,"Canals","Monthly",456.885029425443,8.1,32.46,25.1,4.4,64.4,8.04,1.3,2.28,1.23,0.4,61.41,3.51,8.819095477,38.2,34.68527819,345.7,415,49,100
"341","19",2022-04-20,0.01,0.04,"Gulf","Monthly",54655.9578286175,10.88,30.94,23.5,6.75,96,8.12,0.2,1.05,0.14,0.3,1.95,1.1895,4.025380711,16.1,14.9569314,129.1,187.7,25.2,566.666666666667
"342","01",2022-04-21,0.01,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","07",2022-04-21,0.01,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","13",2022-04-21,0.01,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","19",2022-04-21,0.02,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","01",2022-04-22,0.02,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","07",2022-04-22,0.02,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","13",2022-04-22,0.02,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","19",2022-04-22,0.02,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","01",2022-04-23,0.02,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","07",2022-04-23,0.01,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","13",2022-04-23,0.01,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","19",2022-04-23,0.02,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","01",2022-04-24,0.02,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","07",2022-04-24,0.01,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","13",2022-04-24,0.01,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","19",2022-04-24,0.01,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","01",2022-04-25,0.01,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","07",2022-04-25,0.01,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","13",2022-04-25,0.02,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","19",2022-04-25,0.01,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","01",2022-04-26,0.01,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","07",2022-04-26,0.01,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","13",2022-04-26,0.02,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","19",2022-04-26,0.01,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","01",2022-04-27,0.01,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","07",2022-04-27,0.02,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","13",2022-04-27,0.01,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","19",2022-04-27,0.01,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","01",2022-04-28,0.01,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","07",2022-04-28,0.01,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","13",2022-04-28,0.02,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","19",2022-04-28,0.02,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","01",2022-04-29,0.02,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","07",2022-04-29,0.02,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","13",2022-04-29,0.02,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","19",2022-04-29,0.02,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","01",2022-04-30,0.02,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","07",2022-04-30,0.02,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","13",2022-04-30,0.02,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","19",2022-04-30,0.02,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","01",2022-05-01,0.02,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","07",2022-05-01,0.01,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","13",2022-05-01,0.01,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","19",2022-05-01,0.01,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","01",2022-05-02,0.02,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","07",2022-05-02,0.01,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","13",2022-05-02,0.01,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","19",2022-05-02,0.01,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","01",2022-05-03,0.01,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","07",2022-05-03,0.01,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","13",2022-05-03,0.01,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","19",2022-05-03,0.01,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","01",2022-05-04,0.01,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","07",2022-05-04,0.01,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","13",2022-05-04,0.01,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"397","19",2022-05-04,0.01,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","01",2022-05-05,0.01,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"399","07",2022-05-05,0.01,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"400","13",2022-05-05,0.02,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","19",2022-05-05,0.01,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","01",2022-05-06,0.01,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","07",2022-05-06,0.02,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","13",2022-05-06,0.02,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405","19",2022-05-06,0.02,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","01",2022-05-07,0.02,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","07",2022-05-07,0.02,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","13",2022-05-07,0.02,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","19",2022-05-07,0.02,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","01",2022-05-08,0.02,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","07",2022-05-08,0.02,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","13",2022-05-08,0.02,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","19",2022-05-08,0.01,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","01",2022-05-09,0.01,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","07",2022-05-09,0.01,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","13",2022-05-09,0.01,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","19",2022-05-09,0.01,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","01",2022-05-10,0.01,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","07",2022-05-10,0.01,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","13",2022-05-10,0.02,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","19",2022-05-10,0.02,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","01",2022-05-11,0.02,0.08,"Blind Oso","Monthly",28573.716857517,35.37,32.18,28.3,7.03,107.8,8.35,0.2,0.57,0.23,1.21,59.21,0.7925,0.657403567,33.7,32.94001903,977.3,1189.5,82.9,146.666666666667
"423","01",2022-05-11,0.02,0.08,"Canals","Monthly",1410.15776554063,10.32,35.46,29.1,4.62,74.5,8.17,1.3,0.35,0.26,0.06,27.71,0.6125,10.29411765,40.8,40.2114683,690.4,745.1,48,140
"424","01",2022-05-11,0.02,0.08,"Gulf","Monthly",1960.56218370491,3.1,30.88,27,6.27,94.4,8.11,0.5,0.24,0.12,0.1,2.27,0.361,3.760416667,11.8,11.4256797,303.9,381.8,14.8,66.6666666666667
"425","07",2022-05-11,0.02,0.08,"Blind Oso","Monthly",28573.716857517,35.37,32.18,28.3,7.03,107.8,8.35,0.2,0.57,0.23,1.21,59.21,0.7925,0.657403567,33.7,32.94001903,977.3,1189.5,82.9,146.666666666667
"426","07",2022-05-11,0.02,0.08,"Canals","Monthly",1410.15776554063,10.32,35.46,29.1,4.62,74.5,8.17,1.3,0.35,0.26,0.06,27.71,0.6125,10.29411765,40.8,40.2114683,690.4,745.1,48,140
"427","07",2022-05-11,0.02,0.08,"Gulf","Monthly",1960.56218370491,3.1,30.88,27,6.27,94.4,8.11,0.5,0.24,0.12,0.1,2.27,0.361,3.760416667,11.8,11.4256797,303.9,381.8,14.8,66.6666666666667
"428","13",2022-05-11,0.02,0.08,"Blind Oso","Monthly",28573.716857517,35.37,32.18,28.3,7.03,107.8,8.35,0.2,0.57,0.23,1.21,59.21,0.7925,0.657403567,33.7,32.94001903,977.3,1189.5,82.9,146.666666666667
"429","13",2022-05-11,0.02,0.08,"Canals","Monthly",1410.15776554063,10.32,35.46,29.1,4.62,74.5,8.17,1.3,0.35,0.26,0.06,27.71,0.6125,10.29411765,40.8,40.2114683,690.4,745.1,48,140
"430","13",2022-05-11,0.02,0.08,"Gulf","Monthly",1960.56218370491,3.1,30.88,27,6.27,94.4,8.11,0.5,0.24,0.12,0.1,2.27,0.361,3.760416667,11.8,11.4256797,303.9,381.8,14.8,66.6666666666667
"431","19",2022-05-11,0.02,0.08,"Blind Oso","Monthly",28573.716857517,35.37,32.18,28.3,7.03,107.8,8.35,0.2,0.57,0.23,1.21,59.21,0.7925,0.657403567,33.7,32.94001903,977.3,1189.5,82.9,146.666666666667
"432","19",2022-05-11,0.02,0.08,"Canals","Monthly",1410.15776554063,10.32,35.46,29.1,4.62,74.5,8.17,1.3,0.35,0.26,0.06,27.71,0.6125,10.29411765,40.8,40.2114683,690.4,745.1,48,140
"433","19",2022-05-11,0.02,0.08,"Gulf","Monthly",1960.56218370491,3.1,30.88,27,6.27,94.4,8.11,0.5,0.24,0.12,0.1,2.27,0.361,3.760416667,11.8,11.4256797,303.9,381.8,14.8,66.6666666666667
"434","01",2022-05-12,0.02,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"435","07",2022-05-12,0.02,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","13",2022-05-12,0.02,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","19",2022-05-12,0.01,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","01",2022-05-13,0.01,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","07",2022-05-13,0.01,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"440","13",2022-05-13,0.02,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","19",2022-05-13,0.02,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","01",2022-05-14,0.01,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","07",2022-05-14,0.02,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","13",2022-05-14,0.03,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","19",2022-05-14,0.03,0.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","01",2022-05-15,0.02,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","07",2022-05-15,0.02,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","13",2022-05-15,0.05,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","19",2022-05-15,0.04,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","01",2022-05-16,0.03,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","07",2022-05-16,0.03,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","13",2022-05-16,0.02,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","19",2022-05-16,0.02,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","01",2022-05-17,0.02,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","07",2022-05-17,0.02,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"456","13",2022-05-17,0.01,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","19",2022-05-17,0.01,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"458","01",2022-05-18,0.01,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"459","07",2022-05-18,0.02,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"460","13",2022-05-18,0.02,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","19",2022-05-18,0.02,0.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","01",2022-05-19,0.02,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","07",2022-05-19,0.02,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464","13",2022-05-19,0.02,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465","19",2022-05-19,0.02,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
